0.9,0.813333333333,33.3333333333,47647.9383564,2236.6642628,2559.61684585,369.828199611,0.0236394687754
0.9,0.813333333333,50.0,38330.0823257,1896.38152677,2232.75702391,374.900043244,0.0186465824682
0.9,0.813333333333,66.6666666667,44887.5360887,2325.65467168,2405.12849549,377.607778781,0.017297472776
0.9,0.813333333333,83.3333333333,44725.3929415,2202.97662254,2458.05934968,356.158677661,0.0209373864885
0.9,0.813333333333,100.0,39804.8240274,2003.63821838,2230.85431165,364.922381504,0.0175327844351
0.9,0.813333333333,116.666666667,46603.8515418,2360.07064347,2467.35158724,345.815205241,0.0173674878384
0.9,0.813333333333,133.333333333,47662.8381035,2396.9857126,2633.18701405,307.422931147,0.0345056464729
0.9,0.813333333333,150.0,40978.1688809,2142.11231653,2209.09962191,325.122484762,0.0181024364923
0.9,0.813333333333,166.666666667,31871.4075149,1441.8181732,1877.42730126,374.733456921,0.0137113627312
0.9,0.813333333333,183.333333333,28410.0513059,1240.52886576,1666.23705185,370.595027202,0.0152713775314
0.9,0.813333333333,200.0,24464.7864211,1080.86964074,1541.70994063,372.749218089,0.0133154890383
0.9,0.813333333333,216.666666667,24067.1079945,1140.33976073,1399.32369009,296.837540383,0.0135549040692
0.9,0.813333333333,233.333333333,23909.0704952,1125.28948555,1420.63328113,294.841090586,0.0169547462098
0.9,0.813333333333,250.0,29493.9252949,1474.62721924,1695.00541053,335.15212966,0.0171324842485
0.9,0.813333333333,266.666666667,27868.340212,1339.15075102,1574.87202592,342.157705547,0.0131949973233
0.9,0.813333333333,283.333333333,33095.9894637,1757.20806601,1841.17885817,246.603700736,0.0265450176249
0.9,0.813333333333,300.0,25945.0537902,1107.50895903,1646.71711334,379.26488428,0.0146120409867
0.9,0.813333333333,316.666666667,37817.3941251,1983.95088827,2089.13917712,255.668726678,0.028624193639
0.9,0.813333333333,333.333333333,26008.6989565,1184.96864301,1611.01933362,309.240238334,0.0204626667154
0.9,0.813333333333,350.0,27236.0644934,1272.34059273,1726.20313934,320.761457941,0.0250416064465
0.9,0.813333333333,366.666666667,27844.5732067,1203.75711203,1787.74036564,373.755477526,0.0177815171151
0.9,0.813333333333,383.333333333,25562.4580657,1169.46568433,1567.20787577,306.971547852,0.0223619315697
0.9,0.813333333333,400.0,25550.8870595,1160.34127083,1598.5933964,316.562364535,0.0206255630322
0.9,0.813333333333,416.666666667,25736.0323191,1182.23849821,1580.39903244,313.134352102,0.0200589714543
0.9,0.813333333333,433.333333333,27073.4401459,1241.49032094,1625.41513592,355.60853148,0.0183260895229
0.9,0.813333333333,450.0,29038.292533,1307.4563451,1692.74838257,378.560328852,0.0163702340583
0.9,0.813333333333,466.666666667,30496.7953359,1439.62941065,1950.26407092,284.693693888,0.0371429646185
0.9,0.813333333333,483.333333333,28553.9876742,1347.28657393,1730.84650741,316.850437918,0.0242615794392
0.9,0.826666666667,0.0,47196.7991493,2199.55329596,2635.72814166,375.800784436,0.0249357355464
0.9,0.826666666667,16.6666666667,45555.4900052,2223.01615681,2562.52970301,347.69880117,0.0244746627947
0.9,0.826666666667,33.3333333333,43215.8176089,2198.49067122,2356.17813066,341.828275828,0.0198529620632
0.9,0.826666666667,50.0,39569.7142787,1890.29336256,2281.14566362,387.063420038,0.0189455417742
0.9,0.826666666667,66.6666666667,44544.0744321,2301.26698844,2403.48715055,374.519662595,0.0183109125244
0.9,0.826666666667,83.3333333333,42420.5567694,2071.47961608,2420.44410191,388.241939076,0.0189429225642
0.9,0.826666666667,100.0,39348.6925791,1936.58188601,2236.91578399,369.822232312,0.0161205973067
0.9,0.826666666667,116.666666667,47752.7598653,2456.82444726,2539.64419807,347.338227385,0.018269955415
0.9,0.826666666667,133.333333333,44849.5532311,2105.76301818,2585.99658182,326.910025594,0.0389750944376
0.9,0.826666666667,150.0,33481.3574279,1554.92513812,1924.09975031,346.944711248,0.0163924339799
0.9,0.826666666667,166.666666667,32712.7348641,1479.32595582,1978.34227905,380.343291249,0.016506711349
0.9,0.826666666667,183.333333333,27776.5393573,1223.61204809,1573.50222235,363.034356736,0.0120255730649
0.9,0.826666666667,200.0,27942.8604604,1374.76353956,1678.45152713,353.589333419,0.0132759787366
0.9,0.826666666667,216.666666667,23243.6155641,1115.11771596,1356.73956239,290.995118716,0.0133054803813
0.9,0.826666666667,233.333333333,22657.3521613,1061.05775699,1361.87255724,289.339622941,0.0161857667168
0.9,0.826666666667,250.0,29440.8101694,1470.62055058,1683.64601881,334.492673485,0.0147036886595
0.9,0.826666666667,266.666666667,29435.3536819,1416.93218734,1668.90126516,345.750296893,0.015466175253
0.9,0.826666666667,283.333333333,33066.6872146,1742.59716029,1849.90138725,249.028609981,0.0236811678584
0.9,0.826666666667,300.0,26056.4120636,1110.83068392,1635.3952469,380.042451644,0.013984660271
0.9,0.826666666667,316.666666667,37393.8311597,1955.61092374,2067.56417125,255.043964407,0.0282784297422
0.9,0.826666666667,333.333333333,26503.1085339,1206.65260897,1635.21247893,311.285357871,0.020574246064
0.9,0.826666666667,350.0,27239.5709775,1272.34105876,1726.61485309,320.975968544,0.0250339447684
0.9,0.826666666667,366.666666667,28324.2212172,1233.01786881,1795.94850807,361.661771669,0.0197588307332
0.9,0.826666666667,383.333333333,25241.7505451,1153.81290212,1566.17070599,307.246480152,0.0223104900524
0.9,0.826666666667,400.0,25459.8850599,1163.24572107,1592.33031667,313.864402908,0.0204698343631
0.9,0.826666666667,416.666666667,26215.1257492,1203.75030092,1599.07796469,314.667425803,0.0201067265266
0.9,0.826666666667,433.333333333,28217.7755591,1298.77960013,1671.89630276,359.105689968,0.0187741235826
0.9,0.826666666667,450.0,29275.9797553,1310.340105,1699.59134445,379.321584456,0.016385037159
0.9,0.826666666667,466.666666667,30580.188245,1441.7350658,1973.37429155,288.299521326,0.0372649849296
0.9,0.826666666667,483.333333333,28132.8956093,1334.25981378,1706.61592878,314.385122648,0.0242692545062
0.9,0.84,0.0,37862.1077095,1681.19397226,2272.74618003,381.268009991,0.0215164950514
0.9,0.84,16.6666666667,38496.88042,1874.47780965,2257.910711,374.127109404,0.021355520109
0.9,0.84,33.3333333333,46909.1193062,2390.90275139,2525.38838927,382.525261301,0.0189134643522
0.9,0.84,50.0,46061.0746279,2349.68561607,2501.56350815,378.939169576,0.0196317069465
0.9,0.84,66.6666666667,47470.7476009,2451.64341514,2551.2457111,349.547167227,0.0206645643897
0.9,0.84,83.3333333333,42326.4311727,2072.37109984,2395.51040971,383.759995092,0.0180283556796
0.9,0.84,100.0,44044.9189117,2238.90840336,2405.58154256,344.697314499,0.0188261851089
0.9,0.84,116.666666667,47690.6852987,2449.39129765,2539.67395623,347.513064636,0.0183852481167
0.9,0.84,133.333333333,44912.2099045,2116.99765065,2564.60860534,326.789630329,0.0363771569998
0.9,0.84,150.0,34808.5966801,1768.58883998,1963.64634149,345.195953934,0.0150824791055
0.9,0.84,166.666666667,32179.8593709,1491.13381213,1819.74413123,371.583983303,0.013533566369
0.9,0.84,183.333333333,27194.9122157,1207.44165037,1578.51050356,359.139264053,0.0122478196107
0.9,0.84,200.0,23227.4726627,1047.12038375,1444.8061441,360.556254527,0.0110680507341
0.9,0.84,216.666666667,22319.4651638,1075.42252148,1313.41324449,284.629930665,0.0151111760072
0.9,0.84,233.333333333,24883.4180243,1145.21223268,1472.66591372,303.964118242,0.0166906870493
0.9,0.84,250.0,27702.5490347,1387.66688299,1556.92547976,326.123530757,0.0116679735844
0.9,0.84,266.666666667,29015.5860786,1406.87520038,1644.88786183,342.455304348,0.0153280027312
0.9,0.84,283.333333333,33852.6837647,1778.07282133,1861.94073491,249.848265744,0.0231677729346
0.9,0.84,300.0,26558.4927119,1114.76985151,1671.88100144,383.141651087,0.0163386391234
0.9,0.84,316.666666667,38338.1037413,2019.83837403,2103.24621644,255.906645779,0.0286167138231
0.9,0.84,333.333333333,26468.5200249,1200.42148203,1633.58834397,311.70570222,0.020490671097
0.9,0.84,350.0,30675.3883973,1414.54837516,1858.41964399,329.285287118,0.0255210734157
0.9,0.84,366.666666667,25528.6538448,1133.66448308,1614.73166974,317.89267856,0.0201781653408
0.9,0.84,383.333333333,24976.4192596,1152.65606971,1544.13054799,303.787167901,0.022462769876
0.9,0.84,400.0,25564.2056483,1170.0329104,1592.51293513,314.058996917,0.0203727943285
0.9,0.84,416.666666667,26288.0671676,1202.18030472,1606.1389791,315.641415243,0.0201921149187
0.9,0.84,433.333333333,27245.6101418,1222.06102903,1561.57797662,362.16475404,0.0171867577765
0.9,0.84,450.0,26821.7563803,1178.68296741,1594.06817918,371.000298583,0.0148700295878
0.9,0.84,466.666666667,30570.4026517,1441.6600235,1970.42895003,287.977180488,0.0372379295246
0.9,0.84,483.333333333,28252.3747679,1342.86422196,1712.22040768,311.558853262,0.0242897030069
0.9,0.853333333333,0.0,38682.5066248,1913.34263198,2314.4508362,346.04586167,0.0224252014049
0.9,0.853333333333,16.6666666667,47417.5011612,2214.14611361,2653.79942017,378.374413188,0.0248954543341
0.9,0.853333333333,33.3333333333,46956.4835767,2215.42077361,2554.78445679,367.771922194,0.023271267289
0.9,0.853333333333,50.0,42400.233035,2115.73683504,2366.58206083,377.045485017,0.0186938855611
0.9,0.853333333333,66.6666666667,44860.3825195,2282.62717388,2429.23167971,347.743339547,0.0204610349702
0.9,0.853333333333,83.3333333333,47129.3757357,2384.06927212,2560.64603248,373.920972768,0.0189243277342
0.9,0.853333333333,100.0,45397.8068848,2270.75031585,2471.1844643,347.046152221,0.0190895458065
0.9,0.853333333333,116.666666667,48412.1616372,2496.16762906,2561.84295459,348.136318833,0.0183457347037
0.9,0.853333333333,133.333333333,43194.1766261,2203.3148586,2260.39955756,334.363521088,0.0164815524958
0.9,0.853333333333,150.0,36667.964229,1816.78969312,2060.02646041,330.544256013,0.0171387267593
0.9,0.853333333333,166.666666667,30634.9230683,1420.02982015,1796.37230729,368.808833427,0.0137132609778
0.9,0.853333333333,183.333333333,31865.1328926,1424.44815303,1832.63838682,367.890421396,0.0160857962247
0.9,0.853333333333,200.0,28062.5798517,1392.05794962,1648.50190514,337.522880469,0.0109903512803
0.9,0.853333333333,216.666666667,22361.6135667,1090.61634203,1332.51180575,284.95335628,0.0155073117823
0.9,0.853333333333,233.333333333,23853.3091642,1100.13503012,1438.61568974,302.014204174,0.0149337673
0.9,0.853333333333,250.0,27164.0086889,1377.93214969,1525.73289022,320.256378449,0.0117413553236
0.9,0.853333333333,266.666666667,29369.5728564,1410.79213196,1717.60477884,348.534724836,0.0181053309607
0.9,0.853333333333,283.333333333,34797.9876483,1802.18006206,1920.92209982,254.909656055,0.0240486422309
0.9,0.853333333333,300.0,26077.4721006,1109.43419881,1650.61090694,381.151620707,0.014295847331
0.9,0.853333333333,316.666666667,37683.7272701,1978.11158689,2070.90208926,255.006976106,0.0284594595634
0.9,0.853333333333,333.333333333,26623.3196386,1209.77436481,1636.03065154,311.149772176,0.0205415762018
0.9,0.853333333333,350.0,28051.5936201,1280.53674365,1678.41703693,318.315746487,0.0222074366192
0.9,0.853333333333,366.666666667,26030.7896864,1167.20234438,1656.34523819,318.031386767,0.0200618020534
0.9,0.853333333333,383.333333333,26879.2886448,1240.60045964,1620.59452569,309.070065822,0.0230789265919
0.9,0.853333333333,400.0,27496.3415794,1269.89260762,1669.8147397,320.660852699,0.0205543060179
0.9,0.853333333333,416.666666667,24788.4201476,1138.71968552,1541.77791918,305.587065817,0.0221193899044
0.9,0.853333333333,433.333333333,25160.6419037,1064.78962573,1606.22781655,381.818607707,0.017138684965
0.9,0.853333333333,450.0,24774.1062337,1088.19326138,1576.75589479,365.457355097,0.0191898806741
0.9,0.853333333333,466.666666667,25912.7890954,1093.65074952,1665.96345568,379.660444365,0.018279050471
0.9,0.853333333333,483.333333333,25835.6953921,1211.86564582,1651.31760086,300.654093625,0.0254732200091
0.9,0.866666666667,0.0,37544.4252215,1831.80564782,2275.37249247,350.810811075,0.0223693379535
0.9,0.866666666667,16.6666666667,47475.2670593,2224.48558621,2652.46085718,374.415442787,0.0255903694044
0.9,0.866666666667,33.3333333333,47115.9428573,2401.37753081,2499.70470375,377.207316734,0.0182446934828
0.9,0.866666666667,50.0,41886.1348589,2073.70812358,2355.9064967,380.96042476,0.0187738589452
0.9,0.866666666667,66.6666666667,46529.9220814,2363.09457244,2510.76372224,384.683152737,0.018341990216
0.9,0.866666666667,83.3333333333,45429.7517538,2270.82820374,2502.97055886,379.846910756,0.018401873468
0.9,0.866666666667,100.0,44526.0426796,2222.48198046,2455.48485314,344.068547671,0.0196255260829
0.9,0.866666666667,116.666666667,40472.9979721,2109.55955106,2297.11410747,319.406839168,0.0210458416421
0.9,0.866666666667,133.333333333,47375.0584821,2456.65735921,2431.92212813,337.230766963,0.0175394422926
0.9,0.866666666667,150.0,34588.130016,1768.06157703,1940.49006569,342.831842974,0.014376617795
0.9,0.866666666667,166.666666667,37585.1356063,1835.45477576,2092.81853201,343.188028234,0.0176507282098
0.9,0.866666666667,183.333333333,27389.1645979,1210.64927788,1634.6131814,362.728367618,0.0130897537255
0.9,0.866666666667,200.0,21500.2734332,948.674129157,1345.54767148,368.766210556,0.0102315223023
0.9,0.866666666667,216.666666667,27964.1788542,1348.98163141,1627.73511127,302.370583095,0.0198806202263
0.9,0.866666666667,233.333333333,24304.4776807,1104.83082657,1498.2838538,307.592731522,0.0143923367156
0.9,0.866666666667,250.0,26836.7316826,1352.98237334,1524.80818155,326.576513196,0.0118272976752
0.9,0.866666666667,266.666666667,28476.6376477,1361.46416426,1608.74498669,343.709657541,0.0142242572526
0.9,0.866666666667,283.333333333,31439.6691637,1715.03836584,1779.95542692,242.528363257,0.029072704938
0.9,0.866666666667,300.0,26470.5657861,1118.43206368,1652.92042013,379.2781306,0.0160733173183
0.9,0.866666666667,316.666666667,37222.9714802,2026.31953425,2009.08026339,247.765800553,0.0302430425999
0.9,0.866666666667,333.333333333,26147.4294898,1186.23075696,1622.93797654,311.332415293,0.0204250168748
0.9,0.866666666667,350.0,30389.2946013,1430.18587765,1794.85933272,323.354279923,0.0245748041419
0.9,0.866666666667,366.666666667,26267.4127023,1167.59288187,1666.86964429,320.750878697,0.0202432693966
0.9,0.866666666667,383.333333333,26849.9197575,1240.25981193,1618.85789811,308.586482422,0.0230468755409
0.9,0.866666666667,400.0,26913.9220687,1246.61499531,1648.41775955,318.107793166,0.0204077065053
0.9,0.866666666667,416.666666667,24790.8770336,1137.39051268,1542.27307126,306.001930404,0.0221014163837
0.9,0.866666666667,433.333333333,24739.457369,1047.22726306,1597.65002816,381.802995626,0.0164273833987
0.9,0.866666666667,450.0,24773.0792351,1088.17690462,1576.26928523,365.583000899,0.019174504609
0.9,0.866666666667,466.666666667,25886.4060255,1093.97336873,1663.04108614,380.865563473,0.0182070793788
0.9,0.866666666667,483.333333333,26078.6323967,1224.63676627,1666.84050417,301.76741817,0.0242525383126
0.9,0.88,0.0,48211.0122687,2249.51198974,2609.09175203,379.348787548,0.0251684472406
0.9,0.88,16.6666666667,35812.7242105,1726.76657072,2198.41134062,341.740370479,0.0220542464767
0.9,0.88,33.3333333333,36948.4886489,1850.03219237,2070.95579938,355.910363049,0.0175459790088
0.9,0.88,50.0,40316.5833025,1921.06513169,2372.31910846,383.208006423,0.0215250784054
0.9,0.88,66.6666666667,45830.4241716,2351.46120548,2461.77506504,377.773969841,0.0188262782455
0.9,0.88,83.3333333333,46899.9536734,2390.64645498,2550.96208972,375.563396625,0.0189459337904
0.9,0.88,100.0,44832.2674899,2233.81711205,2456.23740389,342.364388548,0.018825779129
0.9,0.88,116.666666667,32323.2629905,1499.05628579,1964.03451661,349.424802781,0.0170048311964
0.9,0.88,133.333333333,48018.8436843,2470.65446823,2518.76880588,342.872510665,0.0180531084705
0.9,0.88,150.0,33607.8413446,1577.56206629,1873.69874815,339.848029435,0.0160382150709
0.9,0.88,166.666666667,31289.5730118,1449.46888999,1834.6731987,363.831401143,0.0142102079974
0.9,0.88,183.333333333,24585.3202194,1091.4567916,1477.56596195,367.4458382,0.0119765125129
0.9,0.88,200.0,25499.8082925,1134.90676477,1617.35321836,375.988354942,0.0137396949084
0.9,0.88,216.666666667,25259.2963948,1187.16801437,1493.92162518,299.195404564,0.0186487582193
0.9,0.88,233.333333333,24338.7080065,1114.61848671,1443.34264984,305.40054347,0.0140396317733
0.9,0.88,250.0,30690.3756017,1387.65363713,1893.04775558,302.031990282,0.0297121635303
0.9,0.88,266.666666667,30246.3482201,1450.67497396,1709.51520822,348.419001732,0.0160497493928
0.9,0.88,283.333333333,32368.0287564,1762.67811289,1813.06428258,238.51725645,0.0250044093288
0.9,0.88,300.0,28060.7786761,1202.71888728,1690.82115664,383.455686527,0.0135452637893
0.9,0.88,316.666666667,36996.629181,2016.32124858,1978.60087273,246.004833399,0.0279556377013
0.9,0.88,333.333333333,32332.0639614,1662.67698931,1882.19908957,287.664959575,0.020122691393
0.9,0.88,350.0,30553.7514894,1435.15156495,1803.77438734,318.353460974,0.0247937041248
0.9,0.88,366.666666667,28575.0707331,1305.40921114,1777.98206488,326.065443519,0.0214353478569
0.9,0.88,383.333333333,26831.6639183,1240.02820652,1615.52170752,308.021016551,0.0227187228472
0.9,0.88,400.0,29457.375581,1352.95429033,1746.88130171,314.767476372,0.0256069319956
0.9,0.88,416.666666667,24747.2454508,1137.03620749,1537.27357735,305.355555267,0.0220518118767
0.9,0.88,433.333333333,24231.7837946,1112.22763163,1408.82674742,346.395742101,0.0152057358849
0.9,0.88,450.0,25903.8635034,1169.2520999,1621.6865815,313.49663665,0.0206884344978
0.9,0.88,466.666666667,25758.5233781,1087.73106989,1660.348619,380.077537206,0.018139639931
0.9,0.88,483.333333333,26126.9695292,1225.64701264,1670.67093335,302.818679375,0.024066635173
0.9,0.893333333333,0.0,47737.3767365,2243.77843617,2627.422264,372.704308099,0.0248254316184
0.9,0.893333333333,16.6666666667,38345.4409597,1906.15581011,2323.5480018,344.533852313,0.0229672040657
0.9,0.893333333333,33.3333333333,39285.2537843,1970.38747794,2210.3350827,373.345647556,0.0172425681595
0.9,0.893333333333,50.0,46472.1948206,2367.22401288,2569.32493441,386.019246345,0.0198301697722
0.9,0.893333333333,66.6666666667,47348.0580128,2448.69989827,2507.69924246,344.645728202,0.0210331258847
0.9,0.893333333333,83.3333333333,46875.8024082,2383.02506994,2542.41512938,380.188964651,0.0189184709422
0.9,0.893333333333,100.0,47472.0276517,2388.01643417,2580.20624879,348.91747991,0.0208974298103
0.9,0.893333333333,116.666666667,33053.2649169,1542.32818733,1973.53780481,336.208815383,0.0191980780094
0.9,0.893333333333,133.333333333,46909.9789314,2433.54941501,2398.4684809,335.506038403,0.0173090783568
0.9,0.893333333333,150.0,33639.1959475,1560.14415606,1935.07145016,349.919136284,0.0160335912442
0.9,0.893333333333,166.666666667,35127.3425632,1744.75569519,1995.56219345,329.363260978,0.0152276562237
0.9,0.893333333333,183.333333333,35761.8797383,1624.52931262,2138.58153302,317.624235765,0.0319604634195
0.9,0.893333333333,200.0,23640.3599759,1067.2064189,1414.02603841,365.069434109,0.0134203288929
0.9,0.893333333333,216.666666667,25182.2533891,1187.50928458,1473.65494856,296.602881716,0.0169961976423
0.9,0.893333333333,233.333333333,24347.7853972,1116.92472814,1446.17623567,305.479981303,0.0140140546206
0.9,0.893333333333,250.0,30783.9738989,1392.53647846,1892.63547967,301.690975793,0.0295403982071
0.9,0.893333333333,266.666666667,27964.403788,1334.18628168,1563.54778568,353.56857315,0.0140080860689
0.9,0.893333333333,283.333333333,31087.7999877,1716.18578449,1782.04088484,239.063725709,0.028976939263
0.9,0.893333333333,300.0,25693.6279024,1090.42383985,1622.21555136,378.036930855,0.0148929450389
0.9,0.893333333333,316.666666667,36301.8758418,1987.9607307,1976.50368989,245.506761224,0.0285584131351
0.9,0.893333333333,333.333333333,32696.3273237,1684.40251931,1905.77877576,288.3487792,0.0202598026987
0.9,0.893333333333,350.0,31353.2554544,1486.97816056,1854.649464,321.918125533,0.0249304995326
0.9,0.893333333333,366.666666667,31325.1557182,1450.18333378,1842.78539832,319.984310058,0.019182386866
0.9,0.893333333333,383.333333333,28248.2633686,1330.35982818,1718.17292515,309.88311499,0.026092479696
0.9,0.893333333333,400.0,27723.1795726,1289.15642264,1658.58096835,313.713934207,0.0247902324545
0.9,0.893333333333,416.666666667,24686.5132092,1140.15795075,1535.43075521,303.777998532,0.022160665917
0.9,0.893333333333,433.333333333,23625.8028693,1083.10510675,1380.25964154,338.930011634,0.0173695511896
0.9,0.893333333333,450.0,26159.8661591,1184.20345806,1627.88367981,311.921995072,0.020859735742
0.9,0.893333333333,466.666666667,26505.5591228,1120.13195507,1679.33652397,381.228773479,0.0182960734136
0.9,0.893333333333,483.333333333,26016.9349574,1219.83849447,1664.31040363,301.663213266,0.0238587917322
0.9,0.906666666667,0.0,46800.0275574,2282.08955831,2647.82562596,351.390483759,0.0233643457513
0.9,0.906666666667,16.6666666667,40235.5234199,1898.80503585,2443.07041287,352.918169372,0.0267202831726
0.9,0.906666666667,33.3333333333,37948.6449667,1895.26417815,2204.80292535,373.289911925,0.0175526665716
0.9,0.906666666667,50.0,45447.8528849,2121.73892946,2568.88337212,367.901207558,0.0229665974259
0.9,0.906666666667,66.6666666667,44602.0837199,2303.56396872,2396.02617583,370.461596871,0.0185621626805
0.9,0.906666666667,83.3333333333,44533.699479,2097.13824197,2449.62693708,369.636632665,0.0206882901491
0.9,0.906666666667,100.0,41482.1473211,2062.55856826,2336.07409746,371.935600311,0.0180096186052
0.9,0.906666666667,116.666666667,31623.9405735,1468.58924921,1903.00364411,333.410222896,0.019008117968
0.9,0.906666666667,133.333333333,42993.0905297,2185.83127395,2247.18370123,334.708033056,0.0164563743091
0.9,0.906666666667,150.0,39727.0067771,1927.94778576,2143.99917465,335.639234109,0.0162172774562
0.9,0.906666666667,166.666666667,30758.0874801,1423.77538188,1712.77719447,359.252473715,0.0121607822029
0.9,0.906666666667,183.333333333,36067.3598105,1609.20974566,2214.37538422,323.986971074,0.0346614381403
0.9,0.906666666667,200.0,26180.7488864,1235.785457,1532.2359521,323.688628141,0.0157915844993
0.9,0.906666666667,216.666666667,28412.3148878,1362.71577909,1676.49896854,308.146932957,0.0204542476097
0.9,0.906666666667,233.333333333,24553.2782938,1123.21238308,1509.40563552,306.69536184,0.0140448623439
0.9,0.906666666667,250.0,30037.0791088,1373.86517501,1876.39460826,298.442062405,0.0307174596314
0.9,0.906666666667,266.666666667,26266.6583965,1286.9725391,1484.91770999,343.845646922,0.0119093887087
0.9,0.906666666667,283.333333333,34640.8383397,1870.40349826,1895.729745,248.37787934,0.0271307051877
0.9,0.906666666667,300.0,30160.3186551,1347.18528432,1923.52446381,310.607669805,0.0266065401959
0.9,0.906666666667,316.666666667,36296.8815202,1974.57762958,1976.96242342,246.75635812,0.0288396056438
0.9,0.906666666667,333.333333333,32046.3683813,1642.56640152,1878.468077,287.616313714,0.0200677366588
0.9,0.906666666667,350.0,31201.1010883,1480.06209568,1824.79010021,324.567799238,0.0245540169044
0.9,0.906666666667,366.666666667,30865.2008114,1402.73987537,1856.03405074,324.470172563,0.0195860475123
0.9,0.906666666667,383.333333333,28222.2340927,1334.00046424,1715.23790697,310.516769844,0.0263073069917
0.9,0.906666666667,400.0,27179.5961736,1273.06892754,1612.97091926,308.642266614,0.0224847568004
0.9,0.906666666667,416.666666667,25456.3596464,1162.17868588,1576.14800416,312.760061336,0.0202552992991
0.9,0.906666666667,433.333333333,24816.7040188,1173.96380119,1418.63596614,329.455046473,0.017867964651
0.9,0.906666666667,450.0,25999.8351532,1177.27342597,1623.86606969,311.530175374,0.0209302242303
0.9,0.906666666667,466.666666667,26137.8658363,1097.15335112,1679.40723775,384.890836754,0.0162814376305
0.9,0.906666666667,483.333333333,26155.3060944,1224.83894785,1667.97174826,302.646402549,0.0238859796223
0.9,0.92,0.0,33951.0160286,1487.87361753,2152.71527113,363.30241435,0.0226532201971
0.9,0.92,16.6666666667,48985.2602658,2425.28878268,2671.09923775,392.346592359,0.0193026120631
0.9,0.92,33.3333333333,49158.485289,2443.32027038,2674.79816759,394.674920212,0.0181640434488
0.9,0.92,50.0,39824.6745995,1917.12905854,2313.88305545,386.10647833,0.020312246592
0.9,0.92,66.6666666667,46173.5434208,2351.7812896,2516.13158762,379.45695833,0.0191573552271
0.9,0.92,83.3333333333,41428.6159587,2071.94010911,2271.89396862,370.543780892,0.018009189699
0.9,0.92,100.0,43896.819463,2202.60973344,2425.74724677,344.153239927,0.0201321132485
0.9,0.92,116.666666667,38776.6741784,2001.41306267,2118.94635862,360.720508767,0.0144135465125
0.9,0.92,133.333333333,46926.2968972,2435.24170535,2399.9681423,334.992093689,0.0171356134093
