0.9,0.0,32853.5340229,1461.25276363,2078.21154035,355.178376285,0.0215456338943
0.9,5.0,32853.5340229,1461.25276363,2078.21154035,355.178376285,0.0215456338943
0.9,10.0,43439.171635,2068.06348358,2568.61109759,365.864600999,0.0227460122984
0.9,15.0,37930.9741106,1722.22381127,2344.78432622,366.017872763,0.0247195224263
0.9,20.0,41073.2857501,2022.13550098,2364.97821269,371.599180577,0.0191604080734
0.9,25.0,43960.7371595,2089.15322415,2605.22766726,361.33082974,0.0248671536792
0.9,30.0,49291.0828109,2419.08607831,2774.33088417,350.803168599,0.0243325736039
0.9,35.0,47094.5255938,2215.80248322,2547.72829562,370.301803127,0.0234433034977
0.9,40.0,46439.0425383,2361.80885666,2542.39229634,387.31795955,0.017636832671
0.9,45.0,46091.4524106,2370.62311946,2623.51711345,335.469785632,0.0215752239856
0.9,50.0,48700.31994,2494.18071668,2633.26731324,350.41112598,0.0212365092348
0.9,55.0,43893.1032331,2279.71363269,2356.13025351,375.179607827,0.0174754598187
0.9,60.0,47615.5042901,2412.11151344,2578.68229405,380.859676468,0.0179981503906
0.9,65.0,45325.4948308,2340.98946613,2424.76507845,375.994399008,0.0176805760429
0.9,70.0,41295.0893325,2096.79277046,2272.50285137,370.836614693,0.0169803563984
0.9,75.0,46827.8763638,2380.43174811,2566.30063864,379.315619481,0.0188886510956
0.9,80.0,46489.6496088,2358.13121399,2558.22644905,380.097466097,0.0186286987859
0.9,85.0,42491.6799055,2108.9185208,2373.24425778,370.880951167,0.0177786653962
0.9,90.0,45587.3193711,2328.59241166,2498.15778221,370.10258079,0.0190789103462
0.9,95.0,46559.1992222,2408.3955135,2545.11722489,329.351664896,0.0228362138968
0.9,100.0,32725.6514205,1623.26911004,2024.18989708,310.885655264,0.0204526583732
0.9,105.0,45936.015683,2383.04362507,2562.98880453,320.44086234,0.0244138293117
0.9,110.0,33619.3774884,1666.53859822,2071.40155196,308.865346354,0.0218049228473
0.9,115.0,43772.1899637,2234.06844519,2320.74853287,335.931642599,0.0166413904572
0.9,120.0,36814.0207363,1858.79456874,2088.11253593,304.206463753,0.0176557743825
0.9,125.0,38730.6274429,1926.2598503,2056.03332297,328.177037527,0.0155491870344
0.9,130.0,40589.6184567,2119.68964122,2103.77893714,322.402984011,0.0155239591708
0.9,135.0,41495.4416869,2126.13106488,2198.58478863,326.71196684,0.015570452779
0.9,140.0,31287.5609845,1508.93095206,1799.56324126,327.309964595,0.0148571433595
0.9,145.0,34483.2848147,1749.24384716,1847.51972478,313.950546842,0.0143551310571
0.9,150.0,36523.4399855,1779.04513247,2023.34406065,352.23397381,0.0137986245241
0.9,155.0,30107.0757981,1375.35740331,1735.65186733,375.700728819,0.0119248792606
0.9,160.0,32033.3261741,1491.19298464,1828.51839129,368.506344271,0.0131274519588
0.9,165.0,31581.332721,1494.25842071,1746.94801074,324.81285348,0.0141367965667
0.9,170.0,25154.0963747,1115.92550308,1550.43641825,374.995286068,0.0138413301041
0.9,175.0,26829.5980226,1183.05220896,1651.20809855,352.217320528,0.01637789767
0.9,180.0,30720.2221819,1428.58846405,1763.79239594,371.378371681,0.0126032186686
0.9,185.0,24272.4291099,1102.70396197,1515.33810855,354.973709743,0.0119466457389
0.9,190.0,37812.0307895,1716.65878003,2226.48993216,324.551583639,0.0306896702363
0.9,195.0,37634.8951549,1693.56295448,2180.33408487,353.949702676,0.0216290970856
0.9,200.0,28251.2120082,1352.63569415,1604.93072861,310.983484002,0.0162617575764
0.9,205.0,28361.3264602,1602.65571293,1574.81489073,225.260007835,0.0188791468122
0.9,210.0,30936.5918532,1539.44345081,1691.69718891,315.411874519,0.01568861893
0.9,215.0,30555.5775355,1484.27882657,1875.09375951,275.5292271,0.0334839178015
0.9,220.0,33314.6302201,1526.34948413,2055.79107837,314.746696845,0.0321527183007
0.9,225.0,32113.2632599,1551.54228708,1916.7611637,286.06124042,0.0319877308263
0.9,230.0,23580.2068008,1072.25573426,1442.52204806,301.762517066,0.0157103469919
0.9,235.0,28453.6555507,1345.63065183,1776.61476109,291.661387627,0.0293520591269
0.9,240.0,24714.1970143,1119.43491908,1470.28328712,305.584949312,0.0159828919822
0.9,245.0,24383.4291956,1128.55389282,1444.36054926,304.54855658,0.0164341885096
0.9,250.0,30981.7747237,1433.07484601,1932.55626256,280.466466127,0.0327109043985
0.9,255.0,27654.5555952,1285.54165596,1705.00559572,290.779089119,0.0264422152799
0.9,260.0,26969.0956841,1352.17492088,1513.75907525,340.964725932,0.011980298662
0.9,265.0,30312.1732408,1448.41458387,1708.8201425,360.858434327,0.0122718707573
0.9,270.0,33937.4717126,1859.59098976,1848.40240699,245.674391115,0.0241635361245
0.9,275.0,31549.2922935,1717.12234105,1775.55106621,239.682431766,0.0233166971529
0.9,280.0,31095.1543116,1726.10788257,1757.52293308,239.998847226,0.0264162397024
0.9,285.0,30440.8428826,1700.14908375,1774.12379383,231.559658448,0.0269268539258
0.9,290.0,29317.8741739,1476.58709777,1664.63743935,316.806853302,0.0178458522702
0.9,295.0,29090.5914035,1688.55259473,1600.09820613,222.080138884,0.0276451020236
0.9,300.0,27458.3356583,1222.73787847,1724.19607014,313.862108168,0.0202765119224
0.9,305.0,29181.1839169,1655.12802791,1648.68893948,225.777484789,0.0256411679196
0.9,310.0,31039.2988671,1726.29498055,1683.95995651,232.477205481,0.0254358633705
0.9,315.0,35767.3305576,1973.66334074,1965.67838713,243.552834139,0.0290377407644
0.9,320.0,33125.3801328,1823.25168413,1809.50791704,237.45862471,0.0239118422659
0.9,325.0,34909.8044637,1922.16262221,1937.45918639,247.389641666,0.0313323659891
0.9,330.0,33149.0814924,1867.45953977,1796.06188412,238.157368919,0.0266677046896
0.9,335.0,30474.1380916,1568.9266492,1768.46592874,282.662664936,0.0181542932701
0.9,340.0,29407.0036638,1425.77947497,1686.82301543,309.288406118,0.0233951669667
0.9,345.0,27642.3819552,1337.78467044,1638.61189539,307.497110437,0.0228818773179
0.9,350.0,28817.8328905,1334.31554795,1747.99477846,325.431437937,0.0237891436725
0.9,355.0,26592.7048501,1237.16400649,1689.97056993,305.765818352,0.0232101882332
0.9,360.0,27660.1745572,1253.17329245,1684.63265298,318.416516084,0.02285365956
0.9,365.0,25061.7558545,1137.74014838,1612.2904376,302.960997273,0.0215091322572
0.9,370.0,28177.8729922,1286.75526158,1706.56699211,319.081934486,0.0249302085893
0.9,375.0,27541.5042905,1270.2696159,1683.81356759,305.198740082,0.0240608842239
0.9,380.0,30613.9439189,1395.14539574,1787.81766643,326.283609094,0.0251449856898
0.9,385.0,26250.7067738,1211.14549141,1591.17031535,307.852886692,0.0228053524161
0.9,390.0,25554.8958808,1172.17390384,1660.79571911,314.739770275,0.022963778872
0.9,395.0,28358.8766118,1339.33630626,1737.89663007,307.547514012,0.0261099747948
0.9,400.0,27266.5581366,1238.31413387,1722.89918943,321.767869421,0.018667510296
0.9,405.0,29024.7968055,1348.82054774,1776.66629876,325.352574545,0.019954528417
0.9,410.0,30322.9551502,1444.22358451,1910.5447154,282.462595646,0.0333186852862
0.9,415.0,25522.2280918,1089.11639806,1597.30402135,369.475046461,0.0132444491185
0.9,420.0,24064.3731955,1140.97212155,1508.39934068,298.960597483,0.0191507976398
0.9,425.0,27491.5971785,1307.4085259,1624.68152494,311.975887999,0.0205550905191
0.9,430.0,28097.5207726,1332.83461509,1662.75233935,315.315933906,0.0210910432372
0.9,435.0,31561.3978618,1635.58862361,1798.46726362,284.978097285,0.019859774042
0.9,440.0,29989.9979811,1599.09383994,1787.63063022,277.911391128,0.0200382392383
0.9,445.0,27004.4810646,1169.4497271,1621.0243889,367.63015612,0.0160015529695
0.9,450.0,26416.935208,1196.58330998,1672.90056787,317.133206775,0.0226376304988
0.9,455.0,23176.7822928,1018.26854714,1362.44862179,354.813803359,0.0138187597572
0.9,460.0,22118.370228,962.889418631,1335.23926282,357.272952464,0.0138435874957
0.9,465.0,24870.0769244,1104.65740329,1568.94193045,369.690942488,0.0185031001864
0.9,470.0,26000.3125462,1155.48008786,1601.91645387,353.946591044,0.0199682030972
0.9,475.0,23588.7145874,1027.56093922,1512.55522999,371.778932224,0.017098363034
0.9,480.0,24750.7071205,1149.43829955,1567.57826881,299.840486697,0.020241096367
0.9,485.0,32405.3553275,1557.09812144,1965.58047961,290.758244843,0.0390373430913
0.9,490.0,23090.7449092,997.941723579,1444.54950639,373.177781677,0.0142636838717
0.9,495.0,26963.6801028,1343.88639282,1552.91923941,337.281177317,0.0135140900364
0.905,0.0,44950.2567532,2199.67931264,2509.4254296,390.190365816,0.0190152097382
0.905,5.0,44950.2567532,2199.67931264,2509.4254296,390.190365816,0.0190152097382
0.905,10.0,37542.9377503,1742.81511426,2289.84441161,343.228733487,0.0224797483397
0.905,15.0,50769.9597951,2355.44563596,2787.78282823,386.260795259,0.0251290461272
0.905,20.0,49088.1064067,2279.20141784,2710.23971418,386.588318472,0.0227023203829
0.905,25.0,37936.3385696,1698.67239815,2298.54883546,385.818099157,0.0210032085294
0.905,30.0,42233.6846248,2089.47123651,2289.7353197,344.689449068,0.0193466442201
0.905,35.0,42017.5805777,2129.87831017,2460.36465159,337.038182265,0.0225310012224
0.905,40.0,44750.0993662,2332.98530717,2382.52625557,371.832008397,0.0177600866665
0.905,45.0,44960.3999394,2302.92210396,2481.53995148,375.460812776,0.0184550234102
0.905,50.0,41271.9286795,2064.31928174,2344.02237842,376.14908803,0.0182794507247
0.905,55.0,46729.450761,2384.11633003,2556.72722854,376.820060305,0.0185564344079
0.905,60.0,46258.6414885,2372.42246289,2474.68593174,374.653735045,0.0179916504104
0.905,65.0,44677.4495265,2309.35004542,2397.05020267,371.163825306,0.0174833680246
0.905,70.0,42655.2224333,2197.40981865,2333.28336602,373.336841303,0.0170965387223
0.905,75.0,44827.3966426,2111.24904131,2504.89164534,366.380801783,0.02063077245
0.905,80.0,41426.5790462,2133.62860587,2299.25792227,363.75804712,0.0170047760985
0.905,85.0,45763.5333548,2338.03347317,2516.90199431,373.438349425,0.0183716894937
0.905,90.0,40870.8757008,2035.62305791,2204.24163567,363.022338494,0.0171435926925
0.905,95.0,42452.9233516,2082.62865216,2354.94236966,376.753014471,0.016180709479
0.905,100.0,43727.1521296,2210.10486695,2375.3656528,337.895811886,0.019241022819
0.905,105.0,44904.5024487,2261.36551512,2445.21854053,341.710003595,0.0194332075313
0.905,110.0,33726.0108604,1645.29428625,2079.70968377,311.939955964,0.0205210870327
0.905,115.0,38584.1444692,1887.43577605,2134.45105631,342.012235092,0.0157343402477
0.905,120.0,40775.5380349,1994.86685328,2262.37281727,340.198936886,0.0164763694636
0.905,125.0,39027.7554029,1992.67556688,2149.9269326,309.866721018,0.0183294504444
0.905,130.0,42379.5705406,2178.56454667,2219.16842401,328.478321142,0.0162327036143
0.905,135.0,42263.6810131,2170.0892364,2219.1448277,324.031289312,0.0168810186236
0.905,140.0,29550.7555854,1457.75422524,1703.89669819,336.841715094,0.0137411282633
0.905,145.0,39122.540782,2034.20542476,2048.07800577,317.937271257,0.014960968251
0.905,150.0,37871.7833924,2045.02573314,2012.88357959,256.535160894,0.0232533420262
0.905,155.0,31941.6472781,1810.54029721,1675.31225524,249.184472811,0.0166628943114
0.905,160.0,30188.0764486,1383.317579,1731.79767948,371.622172583,0.0119489270195
0.905,165.0,27556.3995126,1251.8216312,1614.09670387,367.437623382,0.0100588961051
0.905,170.0,26019.841718,1150.20700858,1548.27443078,369.665119423,0.0140172566675
0.905,175.0,26063.950373,1216.43723799,1539.54373591,321.237407737,0.0140881339322
0.905,180.0,36844.1705086,1802.75501479,2013.17871565,319.463339797,0.0164163781204
0.905,185.0,32064.3405793,1425.21816555,1895.6522591,350.14410231,0.0171104377555
0.905,190.0,30980.0790833,1350.54060905,1895.01916479,360.846909025,0.0191279659142
0.905,195.0,30543.3030918,1336.60402106,1900.05289334,358.412382231,0.0178760069237
0.905,200.0,30186.924108,1514.16879735,1654.27088235,334.934641462,0.0144666546737
0.905,205.0,30639.811339,1592.13399014,1647.01521634,291.531539867,0.0138244882794
0.905,210.0,34224.8938449,1688.95801093,1879.28247259,322.302253372,0.0168623630242
0.905,215.0,28275.9631156,1415.77017497,1533.96464844,333.590425274,0.00902710672028
0.905,220.0,28739.7994781,1283.34768976,1716.31254894,354.154752104,0.0142737823672
0.905,225.0,27747.1096078,1211.80875703,1685.17159916,360.819843501,0.0144585523047
0.905,230.0,25475.6113195,1171.98394617,1534.13705377,302.786533381,0.0202656778685
0.905,235.0,22635.7382205,1007.64752656,1314.19709992,365.60296553,0.00828643749532
0.905,240.0,24838.9755669,1175.33020893,1532.70397989,316.71765933,0.0116194952606
0.905,245.0,23024.033907,1081.27368018,1369.89247016,290.925134029,0.0158080754659
0.905,250.0,22921.3952058,1019.21513866,1331.55647963,349.918459966,0.0135457892337
0.905,255.0,30262.4220189,1385.51055722,1911.93104999,304.045022533,0.0294368301666
0.905,260.0,24240.2759692,1108.37511362,1451.56393374,293.19091751,0.0141652357474
0.905,265.0,30236.4663707,1503.34964361,1689.67023591,339.091307606,0.0163273524734
0.905,270.0,30142.2695882,1705.85361089,1669.18679863,233.90855615,0.022936757041
0.905,275.0,30683.0437851,1736.63805767,1764.34135667,236.578489861,0.0234026479423
0.905,280.0,31325.9050176,1744.91547409,1765.29508466,238.928645128,0.0240684416817
0.905,285.0,28582.4219173,1624.55220921,1658.73303304,226.738211934,0.0268617973855
0.905,290.0,32184.852184,1722.15757103,1803.15871196,243.337037739,0.0277526590839
0.905,295.0,28919.9238374,1659.57471079,1584.3873557,223.484346635,0.0247426020369
0.905,300.0,27571.5463784,1253.55520669,1532.56461934,355.101203791,0.0108321790109
0.905,305.0,30521.0366128,1693.08207567,1722.70670295,231.51862981,0.0262147658068
0.905,310.0,28640.3110341,1658.51695844,1578.58217502,222.242979104,0.0230383945845
0.905,315.0,34659.1701493,1826.14639957,1873.79617995,250.935746143,0.0260483339382
0.905,320.0,30393.8998227,1698.23881842,1707.07245081,234.832474475,0.0225268804543
0.905,325.0,36171.7644843,1950.11939066,2027.88055832,252.971631179,0.0342343626591
0.905,330.0,35103.0754332,1801.52948225,2018.78106737,257.141071669,0.0285305658669
0.905,335.0,25878.7548612,1203.23762221,1568.16610676,304.141794754,0.0209376384283
0.905,340.0,27949.9808766,1315.20228146,1685.75643333,314.694864517,0.0222662653067
0.905,345.0,24925.1489271,1173.52252943,1538.13130391,301.75772585,0.0222588909936
0.905,350.0,24659.7546585,1153.302149,1512.20028925,301.40101284,0.0210073735164
0.905,355.0,28551.5865841,1334.46719847,1704.53905021,321.883705105,0.0202677245293
0.905,360.0,26637.7102699,1207.4296548,1641.62183271,319.320623119,0.0205246261046
0.905,365.0,29093.6063556,1321.48602675,1751.8683737,330.655809018,0.0234748580899
0.905,370.0,28403.0499321,1362.22500735,1697.08319524,303.896649235,0.0240585227924
0.905,375.0,27320.5961113,1235.76335145,1693.0389952,311.959027408,0.0222632374982
0.905,380.0,28180.6516573,1303.62904118,1681.79968585,317.458903014,0.0206573249243
0.905,385.0,26646.0469521,1234.64786306,1586.68836761,307.570187105,0.0201330146923
0.905,390.0,25975.4840182,1202.55226789,1568.35741491,307.492646457,0.0201224269173
0.905,395.0,27909.7369537,1259.10498085,1727.18564077,321.118636742,0.0208790283474
0.905,400.0,27478.3983288,1286.33176256,1653.87527503,309.806812066,0.0238545149605
0.905,405.0,27958.8051483,1329.76539068,1699.17242645,306.853321866,0.0234423991386
0.905,410.0,28772.2682262,1359.09756227,1741.33920268,318.660301535,0.0231039477466
0.905,415.0,28651.01869,1294.68627081,1745.98165273,325.033961879,0.0202032846198
0.905,420.0,28072.4975334,1299.31083399,1635.90195166,315.645979145,0.0206647904874
0.905,425.0,26480.1947938,1221.72201772,1640.33019283,314.34828526,0.0208154790225
0.905,430.0,24952.863428,1181.28908799,1487.26921375,303.779283811,0.0159975308854
0.905,435.0,30958.7718133,1614.26875283,1804.40623713,284.965735856,0.0191839438317
0.905,440.0,36340.9170709,1788.81508429,2047.13789062,307.607002689,0.0210277701098
