0.9,0.8,32995.2749724,1081.66425827,2892.95964772,727.739203137,0.019623837945
0.9,0.804,36109.9264178,1171.77834975,3037.04702939,718.520519007,0.0198134684664
0.9,0.808,36107.813341,1171.74808401,3036.19397375,718.640575355,0.0197998985405
0.9,0.812,35834.0107004,1164.45304565,3025.31469504,716.863350441,0.0198201881933
0.9,0.816,40416.4124979,1467.89588005,3218.62660821,663.543145238,0.0197802355394
0.9,0.82,40778.7574292,1494.83671641,3248.97935268,663.112404186,0.0198716168887
0.9,0.824,40541.5749091,1491.90348038,3221.64139297,658.643314297,0.0197122648332
0.9,0.828,40492.6637742,1493.43318601,3220.50773216,657.79376271,0.0197102333677
0.9,0.832,35398.4145181,1196.00851797,2842.81691366,670.621334353,0.0149651776904
0.9,0.836,33834.337597,1126.48426114,2811.91943926,696.54245296,0.0150322901752
0.9,0.84,33914.7375887,1128.76458599,2817.99391597,694.427956088,0.0148200924069
0.9,0.844,33810.3659088,1123.00125742,2814.4667071,698.159166945,0.014816198103
0.9,0.848,33930.1454326,1126.4805349,2804.84398575,698.747222518,0.0146706597265
0.9,0.852,34559.4426667,1147.47374554,2892.91104687,696.697831484,0.0151825983881
0.9,0.856,40669.0198117,1515.88511881,3131.88641516,637.898481024,0.0150425741317
0.9,0.86,31533.2989911,1026.85536105,2676.11277962,706.821125122,0.0150289724625
0.9,0.864,31721.3383656,1025.30038211,2668.36631952,709.80511439,0.0145807041184
0.9,0.868,33416.3706078,1084.41491123,2765.73012687,713.14793239,0.0146173621168
0.9,0.872,41907.7133492,1408.05853597,3166.0322417,673.158465278,0.0182948153667
0.9,0.876,41909.0813402,1408.06057236,3166.43339559,673.198580762,0.018297561734
0.9,0.88,37141.6217796,1219.96642955,3131.12172771,718.92613373,0.0190692853382
0.9,0.884,33507.810109,1119.75470357,2810.74940789,735.132741842,0.0207472957914
0.9,0.888,37751.8402896,1261.05052422,3058.13511194,709.541142647,0.0198799636422
0.9,0.892,34763.2300999,1160.29643874,2765.17044413,684.413341098,0.0197946346497
0.9,0.896,40358.4244093,1336.47912733,3136.22858282,689.364068146,0.0211293518287
0.9,0.9,38138.0790556,1333.72943646,2969.00273951,646.887649115,0.0213736995715
0.9,0.904,38151.5195301,1333.77668146,2968.00811508,647.071291931,0.021362859204
0.9,0.908,38123.8160836,1333.35539384,2965.4965899,646.699705456,0.0213247304507
0.9,0.912,38678.8340662,1291.90972447,3063.65016085,690.815061697,0.0184595790911
0.9,0.916,40168.4813767,1451.38858672,3132.36747201,663.643589206,0.0210810427345
0.9,0.92,40168.230639,1451.38953106,3132.03759094,663.639253268,0.0210801386754
0.9,0.924,40167.025524,1451.3880643,3131.64632423,663.558267007,0.0210799827646
0.9,0.928,40258.4196292,1453.21790502,3140.31396328,666.604884646,0.0210901753103
0.9,0.932,39756.5579515,1329.23453194,3176.45911789,689.369548061,0.019984692569
0.9,0.936,39140.8764196,1303.15503198,3166.04118948,693.962844512,0.0203758605933
